Time(s),Time(m),"Roll (deg, +ve R)","Pitch (deg, +ve UP)",Heave (m),Heave Velocity (m/s),AX (m/s^2),AY (m/s^2),AZ (m/s^2),Vessel heading (degT),SOG (knots),COG (M deg),STATUS_MRU (1=OK),STATUS_GYRO (1=OK),STATUS_WIND (1=OK),STATUS_GPS (SOG_VOG) (1=OK),GPS Lat,GPS Lon,Visibility,Air Pressure,Air Temperature,Air Humidity,WX code,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct
1003,16.7,0.9,-0.8,0.353,0.836,-0.126,-0.242,10.255,327.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1003.5,16.7,1,-0.9,0.786,0.914,-0.091,-0.258,10.194,327.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1004,16.7,1.1,-1,1.166,0.922,-0.025,-0.249,10.073,327.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1004.5,16.7,1.2,-1.1,1.46,0.852,0.038,-0.228,9.932,327.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1005,16.8,1.3,-1.2,1.64,0.702,0.108,-0.179,9.757,327.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1005.5,16.8,1.4,-1.3,1.681,0.471,0.189,-0.107,9.55,327.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1006,16.8,1.5,-1.4,1.567,0.176,0.244,-0.03,9.365,327.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1006.5,16.8,1.6,-1.5,1.299,-0.159,0.293,0.033,9.201,327.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1007,16.8,1.7,-1.6,0.888,-0.505,0.317,0.087,9.1,327.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1007.5,16.8,1.8,-1.7,0.372,-0.807,0.299,0.081,9.099,328.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1008,16.8,1.9,-1.8,-0.201,-1.032,0.256,0.096,9.187,328.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1008.5,16.8,2,-1.9,-0.768,-1.14,0.177,0.068,9.372,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1009,16.8,2.1,-2,-1.262,-1.118,0.099,0.021,9.59,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1009.5,16.8,2.2,-2.1,-1.625,-0.963,0,-0.012,9.862,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1010,16.8,2.3,-2.2,-1.813,-0.697,-0.091,-0.024,10.108,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1010.5,16.8,2.2,-2.1,-1.804,-0.355,-0.156,-0.028,10.323,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1011,16.9,2.1,-2,-1.6,0.025,-0.191,-0.013,10.462,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1011.5,16.9,2,-1.9,-1.226,0.391,-0.2,0.021,10.521,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1012,16.9,1.9,-1.8,-0.729,0.701,-0.185,0.05,10.498,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1012.5,16.9,1.8,-1.7,-0.17,0.915,-0.134,0.049,10.376,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1013,16.9,1.7,-1.6,0.385,1.011,-0.072,0.053,10.198,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1013.5,16.9,1.6,-1.5,0.87,0.981,0.002,0.069,9.974,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1014,16.9,1.5,-1.4,1.231,0.835,0.076,0.11,9.745,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1014.5,16.9,1.4,-1.3,1.432,0.598,0.141,0.094,9.547,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1015,16.9,1.3,-1.2,1.459,0.308,0.19,0.031,9.395,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1015.5,16.9,1.2,-1.1,1.322,0.005,0.213,-0.062,9.309,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1016,16.9,1.1,-1,1.047,-0.276,0.222,-0.184,9.289,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1016.5,16.9,1,-0.9,0.679,-0.497,0.204,-0.255,9.35,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1017,17,0.9,-0.8,0.27,-0.634,0.175,-0.298,9.458,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1017.5,17,0.8,-0.7,-0.127,-0.677,0.122,-0.291,9.62,328.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1018,17,0.7,-0.6,-0.464,-0.634,0.082,-0.244,9.766,328.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1018.5,17,0.6,-0.5,-0.708,-0.517,0.04,-0.114,9.913,328.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1019,17,0.5,-0.4,-0.841,-0.353,0.007,0.014,10.026,328.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1019.5,17,0.4,-0.3,-0.86,-0.167,-0.02,0.124,10.098,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1020,17,0.3,-0.2,-0.777,0.018,-0.034,0.24,10.132,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1020.5,17,0.4,-0.3,-0.613,0.18,-0.034,0.279,10.124,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1021,17,0.5,-0.4,-0.398,0.302,-0.024,0.253,10.075,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1021.5,17,0.6,-0.5,-0.164,0.364,-0.004,0.201,9.977,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1022,17,0.7,-0.6,0.054,0.365,0.01,0.111,9.88,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1022.5,17,0.8,-0.7,0.226,0.312,0.033,0.026,9.771,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1023,17.1,0.9,-0.8,0.337,0.222,0.052,-0.037,9.696,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1023.5,17.1,1,-0.9,0.381,0.118,0.061,-0.067,9.657,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1024,17.1,1.1,-1,0.365,0.019,0.06,-0.171,9.66,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1024.5,17.1,1.2,-1.1,0.305,-0.057,0.072,-0.258,9.679,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1025,17.1,1.3,-1.2,0.22,-0.109,0.07,-0.321,9.717,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1025.5,17.1,1.4,-1.3,0.127,-0.132,0.071,-0.321,9.764,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1026,17.1,1.5,-1.4,0.04,-0.133,0.08,-0.292,9.796,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1026.5,17.1,1.6,-1.5,-0.031,-0.113,0.081,-0.205,9.833,328.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1027,17.1,1.7,-1.6,-0.08,-0.087,0.086,-0.045,9.846,328.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1027.5,17.1,1.8,-1.7,-0.107,-0.053,0.071,0.072,9.87,328.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1028,17.1,1.9,-1.8,-0.112,-0.017,0.059,0.143,9.885,328.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1028.5,17.1,2,-1.9,-0.097,0.024,0.051,0.212,9.901,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1029,17.2,2.1,-2,-0.063,0.066,0.034,0.219,9.915,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1029.5,17.2,2.2,-2.1,-0.015,0.101,0.029,0.173,9.911,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1030,17.2,2.3,-2.2,0.04,0.12,0.041,0.162,9.875,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1030.5,17.2,2.2,-2.1,0.088,0.112,0.049,0.115,9.831,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1031,17.2,2.1,-2,0.119,0.08,0.068,0.056,9.774,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1031.5,17.2,2,-1.9,0.122,0.02,0.09,0.006,9.709,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1032,17.2,1.9,-1.8,0.091,-0.051,0.095,-0.018,9.668,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1032.5,17.2,1.8,-1.7,0.028,-0.132,0.102,-0.068,9.631,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1033,17.2,1.7,-1.6,-0.063,-0.205,0.101,-0.08,9.624,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1033.5,17.2,1.6,-1.5,-0.17,-0.26,0.091,-0.113,9.647,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1034,17.2,1.5,-1.4,-0.275,-0.273,0.056,-0.099,9.728,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1034.5,17.2,1.4,-1.3,-0.358,-0.244,0.034,-0.092,9.808,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1035,17.3,1.3,-1.2,-0.4,-0.175,0.006,-0.082,9.898,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1035.5,17.3,1.2,-1.1,-0.389,-0.07,-0.024,-0.098,9.987,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1036,17.3,1.1,-1,-0.319,0.055,-0.046,-0.094,10.055,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1036.5,17.3,1,-0.9,-0.196,0.177,-0.045,0.017,10.067,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1037,17.3,0.9,-0.8,-0.037,0.274,-0.019,0.122,10.051,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1037.5,17.3,0.8,-0.7,0.14,0.346,0.007,0.195,10.024,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1038,17.3,0.7,-0.6,0.315,0.385,0.03,0.246,9.984,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1038.5,17.3,0.6,-0.5,0.472,0.393,0.045,0.244,9.944,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1039,17.3,0.5,-0.4,0.594,0.367,0.075,0.166,9.877,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1039.5,17.3,0.4,-0.3,0.673,0.315,0.095,0.061,9.824,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1040,17.3,0.3,-0.2,0.699,0.232,0.112,-0.066,9.743,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1040.5,17.3,0.4,-0.3,0.663,0.116,0.128,-0.172,9.66,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1041,17.4,0.5,-0.4,0.562,-0.031,0.167,-0.284,9.545,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1041.5,17.4,0.6,-0.5,0.393,-0.196,0.176,-0.307,9.482,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1042,17.4,0.7,-0.6,0.166,-0.358,0.181,-0.272,9.434,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1042.5,17.4,0.8,-0.7,-0.104,-0.501,0.161,-0.186,9.444,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1043,17.4,0.9,-0.8,-0.389,-0.595,0.129,-0.093,9.497,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1043.5,17.4,1,-0.9,-0.659,-0.633,0.084,-0.019,9.594,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1044,17.4,1.1,-1,-0.879,-0.586,0.019,0.044,9.756,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1044.5,17.4,1.2,-1.1,-1.015,-0.469,-0.027,0.131,9.901,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1045,17.4,1.3,-1.2,-1.046,-0.284,-0.087,0.209,10.069,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1045.5,17.4,1.4,-1.3,-0.963,-0.074,-0.092,0.284,10.144,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1046,17.4,1.5,-1.4,-0.778,0.147,-0.105,0.329,10.227,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1046.5,17.4,1.6,-1.5,-0.507,0.347,-0.081,0.322,10.217,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1047,17.5,1.7,-1.6,-0.186,0.504,-0.063,0.248,10.206,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1047.5,17.5,1.8,-1.7,0.153,0.6,-0.01,0.117,10.099,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1048,17.5,1.9,-1.8,0.466,0.615,0.037,-0.042,9.981,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1048.5,17.5,2,-1.9,0.719,0.561,0.09,-0.203,9.84,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1049,17.5,2.1,-2,0.882,0.433,0.14,-0.328,9.693,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1049.5,17.5,2.2,-2.1,0.939,0.266,0.168,-0.348,9.582,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1050,17.5,2.3,-2.2,0.888,0.066,0.193,-0.31,9.488,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1050.5,17.5,2.2,-2.1,0.741,-0.119,0.182,-0.233,9.482,328.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1051,17.5,2.1,-2,0.523,-0.277,0.176,-0.111,9.491,328.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1051.5,17.5,2,-1.9,0.27,-0.372,0.125,0.007,9.595,327.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1052,17.5,1.9,-1.8,0.019,-0.406,0.087,0.104,9.692,327.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1052.5,17.5,1.8,-1.7,-0.194,-0.361,0.018,0.161,9.858,327.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1053,17.6,1.7,-1.6,-0.337,-0.253,-0.02,0.177,9.977,327.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1053.5,17.6,1.6,-1.5,-0.392,-0.094,-0.073,0.181,10.118,328.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1054,17.6,1.5,-1.4,-0.352,0.084,-0.086,0.206,10.166,328.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1054.5,17.6,1.4,-1.3,-0.235,0.244,-0.092,0.168,10.185,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1055,17.6,1.3,-1.2,-0.065,0.361,-0.053,0.152,10.104,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1055.5,17.6,1.2,-1.1,0.119,0.403,0,0.124,9.987,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1056,17.6,1.1,-1,0.275,0.365,0.07,0.037,9.812,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1056.5,17.6,1,-0.9,0.364,0.229,0.151,-0.049,9.6,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1057,17.6,0.9,-0.8,0.353,0.023,0.213,-0.095,9.416,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1057.5,17.6,0.8,-0.7,0.228,-0.237,0.267,-0.085,9.255,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1058,17.6,0.7,-0.6,-0.005,-0.498,0.279,-0.074,9.203,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1058.5,17.6,0.6,-0.5,-0.32,-0.722,0.273,-0.028,9.211,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1059,17.7,0.5,-0.4,-0.668,-0.851,0.197,0.05,9.374,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1059.5,17.7,0.4,-0.3,-0.988,-0.859,0.111,0.085,9.586,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1060,17.7,0.3,-0.2,-1.22,-0.727,-0.005,0.087,9.884,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1060.5,17.7,0.4,-0.3,-1.305,-0.461,-0.117,0.023,10.182,327.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1061,17.7,0.5,-0.4,-1.21,-0.101,-0.202,-0.072,10.438,327.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1061.5,17.7,0.6,-0.5,-0.932,0.299,-0.242,-0.126,10.595,327.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1062,17.7,0.7,-0.6,-0.493,0.686,-0.258,-0.171,10.657,327.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1062.5,17.7,0.8,-0.7,0.052,0.991,-0.222,-0.143,10.591,327.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1063,17.7,0.9,-0.8,0.636,1.187,-0.149,-0.09,10.424,327.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1063.5,17.7,1,-0.9,1.181,1.221,-0.047,-0.01,10.167,327.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1064,17.7,1.1,-1,1.613,1.117,0.049,0.056,9.902,327.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1064.5,17.7,1.2,-1.1,1.876,0.867,0.162,0.094,9.589,328.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1065,17.8,1.3,-1.2,1.934,0.525,0.234,0.116,9.37,328.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1065.5,17.8,1.4,-1.3,1.78,0.122,0.309,0.097,9.157,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1066,17.8,1.5,-1.4,1.431,-0.284,0.331,0.082,9.082,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1066.5,17.8,1.6,-1.5,0.931,-0.648,0.341,0.061,9.048,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1067,17.8,1.7,-1.6,0.337,-0.927,0.295,0.026,9.156,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1067.5,17.8,1.8,-1.7,-0.279,-1.088,0.235,0.004,9.301,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1068,17.8,1.9,-1.8,-0.85,-1.128,0.153,-0.001,9.506,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1068.5,17.8,2,-1.9,-1.314,-1.036,0.056,-0.008,9.74,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1069,17.8,2.1,-2,-1.626,-0.843,-0.02,-0.007,9.958,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1069.5,17.8,2.2,-2.1,-1.757,-0.56,-0.099,-0.017,10.167,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1070,17.8,2.3,-2.2,-1.703,-0.248,-0.131,-0.043,10.27,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
