Time(s),Time(m),"Roll (deg, +ve R)","Pitch (deg, +ve UP)",Heave (m),Heave Velocity (m/s),AX (m/s^2),AY (m/s^2),AZ (m/s^2),Vessel heading (degT),SOG (knots),COG (M deg),STATUS_MRU (1=OK),STATUS_GYRO (1=OK),STATUS_WIND (1=OK),STATUS_GPS (SOG_VOG) (1=OK),GPS Lat,GPS Lon,Visibility,Air Pressure,Air Temperature,Air Humidity,WX code,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct
1096,18.3,-0.8,-0.88,0.431,0.178,0.0745,0.007,4.7945,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1096.5,18.3,-0.7,-0.77,0.4355,0.076,0.0895,0.016,4.749,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1097,18.3,-0.6,-0.66,0.3845,-0.024,0.0935,0.0185,4.735,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1097.5,18.3,-0.5,-0.55,0.2925,-0.1085,0.091,0.021,4.7485,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1098,18.3,-0.4,-0.44,0.176,-0.165,0.0805,0.0155,4.787,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1098.5,18.3,-0.3,-0.33,0.056,-0.186,0.06,0.022,4.847,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1099,18.3,-0.2,-0.22,-0.049,-0.1725,0.0365,0.011,4.9105,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1099.5,18.3,-0.1,-0.11,-0.1255,-0.132,0.0195,0.008,4.964,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1100,18.3,0,0,-0.166,-0.0745,0.008,0.0225,5.0005,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1100.5,18.3,0.1,0.11,-0.17,-0.0145,0.005,0.0185,5.009,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1101,18.4,0.2,0.22,-0.146,0.0345,0.0055,0,4.996,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1101.5,18.4,0.3,0.33,-0.106,0.0565,0.0245,-0.0195,4.943,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1102,18.4,0.4,0.44,-0.067,0.0535,0.0335,-0.031,4.9005,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1102.5,18.4,0.5,0.55,-0.0395,0.0275,0.0405,-0.0465,4.8505,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1103,18.4,0.6,0.66,-0.031,-0.011,0.0405,-0.028,4.8265,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1103.5,18.4,0.7,0.77,-0.0415,-0.051,0.037,0.0035,4.8135,328.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1104,18.4,0.8,0.88,-0.067,-0.0825,0.0235,0.022,4.8335,328.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1104.5,18.4,0.9,0.99,-0.098,-0.093,0.0175,0.024,4.8695,328.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1105,18.4,1,1.1,-0.122,-0.079,0.006,-0.0205,4.9215,328.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1105.5,18.4,0.9,0.99,-0.127,-0.037,-0.009,-0.0825,4.9805,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1106,18.4,0.8,0.88,-0.1065,0.0185,-0.0105,-0.1145,5.018,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1106.5,18.4,0.7,0.77,-0.0595,0.0795,-0.0075,-0.1245,5.0355,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1107,18.5,0.6,0.66,0.0075,0.129,-0.001,-0.1085,5.0275,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1107.5,18.5,0.5,0.55,0.0845,0.1645,-0.0005,-0.046,5.016,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1108,18.5,0.4,0.44,0.161,0.1755,0.0145,0.017,4.9665,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1108.5,18.5,0.3,0.33,0.2225,0.162,0.0245,0.0625,4.925,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1109,18.5,0.2,0.22,0.26,0.1225,0.0475,0.093,4.8625,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1109.5,18.5,0.1,0.11,0.265,0.064,0.0595,0.112,4.8225,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1110,18.5,0,0,0.235,-0.008,0.0855,0.0845,4.773,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1110.5,18.5,-0.1,-0.11,0.17,-0.086,0.096,0.0695,4.748,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1111,18.5,-0.2,-0.22,0.0765,-0.16,0.1025,0.0435,4.7315,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1111.5,18.5,-0.3,-0.33,-0.0375,-0.222,0.097,0.0305,4.745,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1112,18.5,-0.4,-0.44,-0.157,-0.2585,0.086,0.0185,4.775,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1112.5,18.5,-0.5,-0.55,-0.2685,-0.2675,0.068,0.01,4.825,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1113,18.6,-0.6,-0.66,-0.3545,-0.235,0.0235,-0.003,4.912,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1113.5,18.6,-0.7,-0.77,-0.3995,-0.167,-0.019,-0.0245,4.998,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1114,18.6,-0.8,-0.88,-0.3905,-0.059,-0.061,-0.0465,5.099,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1114.5,18.6,-0.9,-0.99,-0.321,0.069,-0.0865,-0.0385,5.159,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1115,18.6,-1,-1.1,-0.195,0.205,-0.11,-0.0335,5.215,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1115.5,18.6,-0.9,-0.99,-0.024,0.3205,-0.0985,-0.015,5.1935,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1116,18.6,-0.8,-0.88,0.1685,0.401,-0.081,-0.0005,5.1575,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1116.5,18.6,-0.7,-0.77,0.358,0.4335,-0.0395,0.035,5.0675,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1117,18.6,-0.6,-0.66,0.515,0.4035,0.0075,0.055,4.9595,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1117.5,18.6,-0.5,-0.55,0.615,0.316,0.067,0.0645,4.8235,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1118,18.6,-0.4,-0.44,0.636,0.169,0.123,0.038,4.683,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1118.5,18.6,-0.3,-0.33,0.567,-0.0125,0.1615,0.032,4.574,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1119,18.7,-0.2,-0.22,0.4095,-0.2125,0.1905,0.0175,4.4945,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1119.5,18.7,-0.1,-0.11,0.179,-0.392,0.184,-0.0115,4.4935,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1120,18.7,0,0,-0.097,-0.5335,0.169,0,4.5265,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1120.5,18.7,0.1,0.11,-0.382,-0.6055,0.1225,0.024,4.637,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1121,18.7,0.2,0.22,-0.6365,-0.6025,0.0735,0.0395,4.765,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1121.5,18.7,0.3,0.33,-0.825,-0.5195,0.006,0.0145,4.933,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1122,18.7,0.4,0.44,-0.918,-0.365,-0.0525,-0.0235,5.0895,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1122.5,18.7,0.5,0.55,-0.899,-0.155,-0.11,-0.0725,5.245,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1123,18.7,0.6,0.66,-0.7625,0.086,-0.14,-0.1315,5.3425,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1123.5,18.7,0.7,0.77,-0.523,0.3195,-0.1565,-0.149,5.388,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1124,18.7,0.8,0.88,-0.2085,0.514,-0.1425,-0.1495,5.3535,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1124.5,18.7,0.9,0.99,0.139,0.6425,-0.121,-0.1255,5.2805,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1125,18.8,1,1.1,0.478,0.6975,-0.078,-0.081,5.16,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1125.5,18.8,0.9,0.99,0.7665,0.668,-0.0255,-0.011,5.0185,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1126,18.8,0.8,0.88,0.9725,0.5685,0.024,0.0365,4.877,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1126.5,18.8,0.7,0.77,1.072,0.4015,0.083,0.0545,4.723,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1127,18.8,0.6,0.66,1.054,0.198,0.1255,0.045,4.6165,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1127.5,18.8,0.5,0.55,0.923,-0.026,0.1665,0.0025,4.522,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1128,18.8,0.4,0.44,0.694,-0.2415,0.179,-0.027,4.4945,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1128.5,18.8,0.3,0.33,0.3925,-0.4305,0.1915,-0.0195,4.4845,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1129,18.8,0.2,0.22,0.051,-0.5695,0.173,0.005,4.545,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1129.5,18.8,0.1,0.11,-0.2925,-0.646,0.146,0.0595,4.6215,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1130,18.8,0,0,-0.6025,-0.654,0.0945,0.0935,4.746,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1130.5,18.8,-0.1,-0.11,-0.847,-0.5945,0.055,0.122,4.86,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1131,18.9,-0.2,-0.22,-1.003,-0.479,0.004,0.109,4.987,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1131.5,18.9,-0.3,-0.33,-1.0565,-0.316,-0.0445,0.095,5.0985,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1132,18.9,-0.4,-0.44,-1.0045,-0.128,-0.082,0.051,5.1915,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1132.5,18.9,-0.5,-0.55,-0.854,0.072,-0.1085,0.0105,5.252,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1133,18.9,-0.6,-0.66,-0.623,0.255,-0.121,-0.02,5.269,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1133.5,18.9,-0.7,-0.77,-0.336,0.4105,-0.1235,-0.0265,5.259,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1134,18.9,-0.8,-0.88,-0.024,0.515,-0.1025,-0.0375,5.198,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1134.5,18.9,-0.9,-0.99,0.2795,0.5655,-0.0735,-0.038,5.1225,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1135,18.9,-1,-1.1,0.5455,0.555,-0.027,-0.0425,5.0165,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1135.5,18.9,-0.9,-0.99,0.7475,0.491,0.013,-0.033,4.92,328.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1136,18.9,-0.8,-0.88,0.8695,0.3825,0.058,-0.031,4.816,328.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1136.5,18.9,-0.7,-0.77,0.902,0.2395,0.094,-0.032,4.7315,328.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1137,19,-0.6,-0.66,0.846,0.08,0.126,0.0005,4.659,328.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1137.5,19,-0.5,-0.55,0.709,-0.084,0.1405,0.0045,4.62,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1138,19,-0.4,-0.44,0.5085,-0.231,0.1415,0.019,4.612,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1138.5,19,-0.3,-0.33,0.2665,-0.3505,0.1325,0.022,4.6355,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1139,19,-0.2,-0.22,0.011,-0.4215,0.111,0.005,4.6975,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1139.5,19,-0.1,-0.11,-0.231,-0.4465,0.085,-0.0055,4.7695,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1140,19,0,0,-0.435,-0.4205,0.0505,-0.0255,4.8625,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1140.5,19,0.1,0.11,-0.581,-0.3555,0.0225,-0.0325,4.9365,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1141,19,0.2,0.22,-0.6595,-0.2555,-0.007,-0.0395,5.02,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1141.5,19,0.3,0.33,-0.665,-0.1365,-0.0295,-0.0255,5.0745,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1142,19,0.4,0.44,-0.6035,-0.012,-0.0435,0.006,5.1135,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1142.5,19,0.5,0.55,-0.485,0.106,-0.0505,0.029,5.126,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1143,19.1,0.6,0.66,-0.3255,0.204,-0.0485,0.0395,5.118,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1143.5,19.1,0.7,0.77,-0.144,0.2765,-0.044,0.028,5.087,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1144,19.1,0.8,0.88,0.0385,0.3105,-0.029,-0.014,5.031,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1144.5,19.1,0.9,0.99,0.201,0.307,-0.0105,-0.041,4.9665,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1145,19.1,1,1.1,0.3275,0.2665,0.016,-0.062,4.8925,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1145.5,19.1,0.9,0.99,0.4055,0.199,0.035,-0.0805,4.836,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1146,19.1,0.8,0.88,0.43,0.112,0.058,-0.0865,4.783,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1146.5,19.1,0.7,0.77,0.4025,0.0215,0.07,-0.0785,4.7615,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1147,19.1,0.6,0.66,0.3325,-0.0615,0.075,-0.0635,4.76,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1147.5,19.1,0.5,0.55,0.2345,-0.1215,0.0675,-0.051,4.793,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1148,19.1,0.4,0.44,0.1255,-0.155,0.063,-0.0365,4.8255,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1148.5,19.1,0.3,0.33,0.02,-0.1645,0.0515,-0.02,4.866,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1149,19.2,0.2,0.22,-0.07,-0.153,0.042,0.0035,4.8985,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1149.5,19.2,0.1,0.11,-0.1375,-0.1285,0.034,0.0205,4.926,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1150,19.2,0,0,-0.1795,-0.095,0.027,0.0625,4.941,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1150.5,19.2,-0.1,-0.11,-0.1975,-0.0625,0.0245,0.0935,4.945,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1151,19.2,-0.2,-0.22,-0.1955,-0.032,0.0235,0.129,4.9445,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1151.5,19.2,-0.3,-0.33,-0.1785,-0.0075,0.0235,0.127,4.9385,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1152,19.2,-0.4,-0.44,-0.1505,0.013,0.017,0.096,4.9415,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1152.5,19.2,-0.5,-0.55,-0.116,0.029,0.015,0.0625,4.934,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1153,19.2,-0.6,-0.66,-0.079,0.039,0.0115,0.022,4.933,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1153.5,19.2,-0.7,-0.77,-0.042,0.047,0.0095,-0.033,4.9305,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1154,19.2,-0.8,-0.88,-0.0055,0.055,0.003,-0.0725,4.937,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1154.5,19.2,-0.9,-0.99,0.03,0.0625,0.0025,-0.1085,4.9355,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1155,19.3,-1,-1.1,0.0615,0.063,0.009,-0.1235,4.925,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1155.5,19.3,-0.9,-0.99,0.087,0.0595,0.0155,-0.121,4.917,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1156,19.3,-0.8,-0.88,0.1045,0.0505,0.022,-0.08,4.907,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1156.5,19.3,-0.7,-0.77,0.1135,0.041,0.0215,-0.04,4.91,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1157,19.3,-0.6,-0.66,0.115,0.029,0.033,-0.0025,4.9,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1157.5,19.3,-0.5,-0.55,0.109,0.018,0.037,0.003,4.901,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1158,19.3,-0.4,-0.44,0.0975,0.0085,0.0385,0.01,4.8985,328.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1158.5,19.3,-0.3,-0.33,0.0815,-0.0025,0.0365,0.018,4.8975,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1159,19.3,-0.2,-0.22,0.061,-0.0145,0.0435,0.0285,4.8855,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1159.5,19.3,-0.1,-0.11,0.0365,-0.028,0.0425,0.0365,4.882,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1160,19.3,0,0,0.01,-0.0385,0.0385,0.032,4.884,328.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1160.5,19.3,0.1,0.11,-0.0185,-0.0485,0.041,0.028,4.88,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
1161,19.4,0.2,0.22,-0.0465,-0.0555,0.0385,0.0215,4.884,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
